filename,width,height,class,xmin,ymin,xmax,ymax
JENGA_COURTYARD_T_S_frame_0739.jpg,1280,720,hand,464,130,796,454
JENGA_COURTYARD_T_S_frame_0739.jpg,1280,720,hand,638,630,744,718
JENGA_COURTYARD_T_S_frame_0739.jpg,1280,720,hand,324,582,389,716
PUZZLE_LIVINGROOM_B_T_frame_1844.jpg,1280,720,hand,715,372,945,547
PUZZLE_LIVINGROOM_B_T_frame_1844.jpg,1280,720,hand,526,277,659,410
CARDS_LIVINGROOM_B_T_frame_2565.jpg,1280,720,hand,654,544,997,718
CARDS_LIVINGROOM_B_T_frame_2565.jpg,1280,720,hand,675,307,931,430
CARDS_LIVINGROOM_B_T_frame_2565.jpg,1280,720,hand,508,271,696,430
PUZZLE_LIVINGROOM_B_T_frame_0575.jpg,1280,720,hand,114,404,410,580
PUZZLE_LIVINGROOM_B_T_frame_0575.jpg,1280,720,hand,678,438,992,667
PUZZLE_LIVINGROOM_B_T_frame_0575.jpg,1280,720,hand,661,285,921,436
PUZZLE_LIVINGROOM_B_T_frame_0575.jpg,1280,720,hand,330,284,470,427
JENGA_OFFICE_B_S_frame_2067.jpg,1280,720,hand,323,150,734,565
JENGA_OFFICE_B_S_frame_2067.jpg,1280,720,hand,498,508,564,556
CARDS_COURTYARD_T_B_frame_2586.jpg,1280,720,hand,214,654,317,718
CARDS_COURTYARD_T_B_frame_2586.jpg,1280,720,hand,674,462,920,671
CARDS_COURTYARD_T_B_frame_2586.jpg,1280,720,hand,522,231,722,333
CARDS_COURTYARD_T_B_frame_2586.jpg,1280,720,hand,383,213,523,340
JENGA_COURTYARD_S_T_frame_2393.jpg,1280,720,hand,1,664,163,713
JENGA_COURTYARD_S_T_frame_2393.jpg,1280,720,hand,468,425,891,718
JENGA_COURTYARD_S_T_frame_2393.jpg,1280,720,hand,466,358,627,584
JENGA_COURTYARD_S_T_frame_2393.jpg,1280,720,hand,36,449,373,664
CHESS_LIVINGROOM_T_H_frame_1271.jpg,1280,720,hand,752,512,1199,719
CHESS_LIVINGROOM_T_H_frame_1271.jpg,1280,720,hand,625,378,784,555
CHESS_LIVINGROOM_T_H_frame_1271.jpg,1280,720,hand,1,37,190,204
JENGA_COURTYARD_B_H_frame_0033.jpg,1280,720,hand,671,306,765,415
JENGA_COURTYARD_B_H_frame_0033.jpg,1280,720,hand,492,350,508,418
PUZZLE_OFFICE_T_S_frame_0732.jpg,1280,720,hand,167,351,454,550
PUZZLE_OFFICE_T_S_frame_0732.jpg,1280,720,hand,620,398,906,671
PUZZLE_OFFICE_T_S_frame_0732.jpg,1280,720,hand,869,26,987,130
PUZZLE_OFFICE_T_S_frame_0732.jpg,1280,720,hand,575,41,747,178
CHESS_LIVINGROOM_B_S_frame_2536.jpg,1280,720,hand,762,374,1224,705
CHESS_LIVINGROOM_B_S_frame_2536.jpg,1280,720,hand,97,370,286,574
JENGA_COURTYARD_H_B_frame_1069.jpg,1280,720,hand,580,326,811,714
JENGA_COURTYARD_H_B_frame_1069.jpg,1280,720,hand,313,356,419,510
CARDS_OFFICE_S_B_frame_0449.jpg,1280,720,hand,253,673,423,716
CARDS_OFFICE_S_B_frame_0449.jpg,1280,720,hand,614,667,675,717
CARDS_OFFICE_S_B_frame_0449.jpg,1280,720,hand,559,221,726,328
CARDS_OFFICE_S_B_frame_0449.jpg,1280,720,hand,433,217,560,317
JENGA_LIVINGROOM_T_S_frame_0207.jpg,1280,720,hand,75,379,374,714
JENGA_LIVINGROOM_T_S_frame_0207.jpg,1280,720,hand,593,366,954,717
JENGA_LIVINGROOM_T_S_frame_0207.jpg,1280,720,hand,565,579,767,708
JENGA_LIVINGROOM_T_S_frame_0207.jpg,1280,720,hand,307,581,351,679
PUZZLE_OFFICE_H_B_frame_2501.jpg,1280,720,hand,1,636,122,719
PUZZLE_OFFICE_H_B_frame_2501.jpg,1280,720,hand,675,375,940,666
PUZZLE_OFFICE_H_B_frame_2501.jpg,1280,720,hand,571,346,713,493
PUZZLE_OFFICE_H_B_frame_2501.jpg,1280,720,hand,315,385,567,638
CHESS_OFFICE_B_S_frame_0145.jpg,1280,720,hand,741,688,870,718
CHESS_OFFICE_B_S_frame_0145.jpg,1280,720,hand,473,284,646,391
CHESS_OFFICE_B_S_frame_0145.jpg,1280,720,hand,287,256,470,378
PUZZLE_LIVINGROOM_H_S_frame_0650.jpg,1280,720,hand,542,507,847,712
PUZZLE_LIVINGROOM_H_S_frame_0650.jpg,1280,720,hand,140,354,458,513
JENGA_OFFICE_T_H_frame_1172.jpg,1280,720,hand,522,561,778,718
JENGA_OFFICE_T_H_frame_1172.jpg,1280,720,hand,623,381,740,521
JENGA_OFFICE_T_H_frame_1172.jpg,1280,720,hand,173,358,333,526
JENGA_COURTYARD_S_T_frame_1390.jpg,1280,720,hand,141,497,393,712
JENGA_COURTYARD_S_T_frame_1390.jpg,1280,720,hand,519,681,565,714
JENGA_COURTYARD_S_T_frame_1390.jpg,1280,720,hand,576,391,612,490
JENGA_COURTYARD_S_T_frame_1390.jpg,1280,720,hand,341,423,381,498
CHESS_LIVINGROOM_H_T_frame_1198.jpg,1280,720,hand,1,589,257,718
CHESS_LIVINGROOM_H_T_frame_1198.jpg,1280,720,hand,1073,606,1275,718
CHESS_LIVINGROOM_H_T_frame_1198.jpg,1280,720,hand,874,339,1067,538
CHESS_LIVINGROOM_H_T_frame_1198.jpg,1280,720,hand,289,99,527,263
JENGA_COURTYARD_H_B_frame_0957.jpg,1280,720,hand,639,580,853,718
JENGA_COURTYARD_H_B_frame_0957.jpg,1280,720,hand,658,328,794,464
JENGA_COURTYARD_H_B_frame_0957.jpg,1280,720,hand,637,176,666,224
PUZZLE_COURTYARD_T_H_frame_0695.jpg,1280,720,hand,3,451,406,718
PUZZLE_COURTYARD_T_H_frame_0695.jpg,1280,720,hand,514,400,965,718
PUZZLE_OFFICE_H_B_frame_0814.jpg,1280,720,hand,381,157,597,314
PUZZLE_OFFICE_H_B_frame_0814.jpg,1280,720,hand,148,127,363,288
CHESS_COURTYARD_H_S_frame_2609.jpg,1280,720,hand,316,603,531,718
CHESS_COURTYARD_H_S_frame_2609.jpg,1280,720,hand,704,436,952,713
CHESS_COURTYARD_H_S_frame_2609.jpg,1280,720,hand,583,163,746,266
CHESS_COURTYARD_H_S_frame_2609.jpg,1280,720,hand,389,200,521,301
PUZZLE_LIVINGROOM_T_B_frame_0697.jpg,1280,720,hand,2,543,205,718
PUZZLE_LIVINGROOM_T_B_frame_0697.jpg,1280,720,hand,535,560,1015,714
PUZZLE_LIVINGROOM_T_B_frame_0697.jpg,1280,720,hand,895,101,1195,318
PUZZLE_LIVINGROOM_T_B_frame_0697.jpg,1280,720,hand,531,70,814,297
CARDS_LIVINGROOM_S_H_frame_0780.jpg,1280,720,hand,199,692,294,718
CARDS_LIVINGROOM_S_H_frame_0780.jpg,1280,720,hand,815,193,1012,347
CARDS_LIVINGROOM_S_H_frame_0780.jpg,1280,720,hand,499,354,675,527
JENGA_OFFICE_B_S_frame_0950.jpg,1280,720,hand,6,627,313,718
JENGA_OFFICE_B_S_frame_0950.jpg,1280,720,hand,522,234,724,487
JENGA_OFFICE_B_S_frame_0950.jpg,1280,720,hand,597,159,767,338
JENGA_OFFICE_B_S_frame_0950.jpg,1280,720,hand,159,254,286,445
CHESS_LIVINGROOM_B_S_frame_2623.jpg,1280,720,hand,697,379,857,543
CHESS_LIVINGROOM_B_S_frame_2623.jpg,1280,720,hand,163,243,358,406
PUZZLE_OFFICE_H_B_frame_2319.jpg,1280,720,hand,713,354,844,474
PUZZLE_OFFICE_H_B_frame_2319.jpg,1280,720,hand,1258,597,1278,699
PUZZLE_OFFICE_H_B_frame_2319.jpg,1280,720,hand,354,359,569,612
PUZZLE_OFFICE_T_S_frame_2676.jpg,1280,720,hand,586,574,814,718
PUZZLE_OFFICE_T_S_frame_2676.jpg,1280,720,hand,442,273,607,443
PUZZLE_OFFICE_T_S_frame_2676.jpg,1280,720,hand,175,304,371,433
PUZZLE_LIVINGROOM_S_H_frame_0861.jpg,1280,720,hand,7,587,330,718
PUZZLE_LIVINGROOM_S_H_frame_0861.jpg,1280,720,hand,607,621,891,718
PUZZLE_LIVINGROOM_S_H_frame_0861.jpg,1280,720,hand,599,15,808,235
PUZZLE_LIVINGROOM_S_H_frame_0861.jpg,1280,720,hand,1,46,147,284
JENGA_OFFICE_S_B_frame_1211.jpg,1280,720,hand,444,486,789,719
JENGA_OFFICE_S_B_frame_1211.jpg,1280,720,hand,364,277,502,410
JENGA_OFFICE_S_B_frame_1211.jpg,1280,720,hand,270,349,349,416
JENGA_LIVINGROOM_H_B_frame_1506.jpg,1280,720,hand,820,638,1055,718
JENGA_LIVINGROOM_H_B_frame_1506.jpg,1280,720,hand,745,483,952,632
JENGA_LIVINGROOM_H_B_frame_1506.jpg,1280,720,hand,348,441,497,623
PUZZLE_OFFICE_T_S_frame_2335.jpg,1280,720,hand,12,588,211,717
PUZZLE_OFFICE_T_S_frame_2335.jpg,1280,720,hand,610,496,811,707
PUZZLE_OFFICE_T_S_frame_2335.jpg,1280,720,hand,387,221,567,401
PUZZLE_OFFICE_T_S_frame_2335.jpg,1280,720,hand,32,296,272,515
JENGA_LIVINGROOM_H_B_frame_2620.jpg,1280,720,hand,666,630,1191,717
JENGA_LIVINGROOM_H_B_frame_2620.jpg,1280,720,hand,497,436,650,569
PUZZLE_COURTYARD_S_B_frame_1038.jpg,1280,720,hand,183,510,547,717
PUZZLE_COURTYARD_S_B_frame_1038.jpg,1280,720,hand,642,465,814,706
PUZZLE_COURTYARD_S_B_frame_1038.jpg,1280,720,hand,522,279,728,452
PUZZLE_COURTYARD_S_B_frame_1038.jpg,1280,720,hand,2,501,63,717
JENGA_LIVINGROOM_B_H_frame_2597.jpg,1280,720,hand,243,396,608,608
JENGA_LIVINGROOM_B_H_frame_2597.jpg,1280,720,hand,961,337,1052,468
JENGA_LIVINGROOM_B_H_frame_2597.jpg,1280,720,hand,539,304,731,451
CARDS_COURTYARD_S_H_frame_2148.jpg,1280,720,hand,234,682,370,718
CARDS_COURTYARD_S_H_frame_2148.jpg,1280,720,hand,548,148,703,275
CARDS_COURTYARD_S_H_frame_2148.jpg,1280,720,hand,330,87,541,256
PUZZLE_LIVINGROOM_B_T_frame_1490.jpg,1280,720,hand,7,525,479,719
PUZZLE_LIVINGROOM_B_T_frame_1490.jpg,1280,720,hand,592,583,1097,718
PUZZLE_LIVINGROOM_B_T_frame_1490.jpg,1280,720,hand,623,146,874,269
PUZZLE_LIVINGROOM_B_T_frame_1490.jpg,1280,720,hand,251,139,439,321
CHESS_OFFICE_B_S_frame_1535.jpg,1280,720,hand,262,697,415,718
CHESS_OFFICE_B_S_frame_1535.jpg,1280,720,hand,687,493,1186,716
CHESS_OFFICE_B_S_frame_1535.jpg,1280,720,hand,638,233,819,369
CHESS_OFFICE_B_S_frame_1535.jpg,1280,720,hand,472,218,616,357
PUZZLE_OFFICE_S_T_frame_0722.jpg,1280,720,hand,1,625,148,710
PUZZLE_OFFICE_S_T_frame_0722.jpg,1280,720,hand,877,131,1066,311
PUZZLE_OFFICE_S_T_frame_0722.jpg,1280,720,hand,631,114,807,270
CARDS_LIVINGROOM_B_T_frame_2223.jpg,1280,720,hand,185,676,253,716
CARDS_LIVINGROOM_B_T_frame_2223.jpg,1280,720,hand,561,667,817,718
CARDS_LIVINGROOM_B_T_frame_2223.jpg,1280,720,hand,832,341,1054,472
CARDS_LIVINGROOM_B_T_frame_2223.jpg,1280,720,hand,469,296,694,479
CHESS_LIVINGROOM_H_T_frame_1404.jpg,1280,720,hand,3,627,279,718
CHESS_LIVINGROOM_H_T_frame_1404.jpg,1280,720,hand,469,434,874,705
CHESS_LIVINGROOM_H_T_frame_1404.jpg,1280,720,hand,961,385,1165,583
CHESS_LIVINGROOM_H_T_frame_1404.jpg,1280,720,hand,431,290,639,432
JENGA_LIVINGROOM_T_S_frame_2402.jpg,1280,720,hand,657,190,850,444
JENGA_LIVINGROOM_T_S_frame_2402.jpg,1280,720,hand,328,340,350,463
JENGA_LIVINGROOM_S_T_frame_2397.jpg,1280,720,hand,1,335,200,718
JENGA_LIVINGROOM_S_T_frame_2397.jpg,1280,720,hand,520,428,963,718
JENGA_LIVINGROOM_S_T_frame_2397.jpg,1280,720,hand,181,589,427,718
JENGA_OFFICE_S_B_frame_0735.jpg,1280,720,hand,181,505,540,717
JENGA_OFFICE_S_B_frame_0735.jpg,1280,720,hand,838,584,1173,719
JENGA_OFFICE_S_B_frame_0735.jpg,1280,720,hand,711,357,1070,588
JENGA_OFFICE_S_B_frame_0735.jpg,1280,720,hand,646,187,703,285
CHESS_COURTYARD_T_B_frame_2294.jpg,1280,720,hand,13,702,183,718
CHESS_COURTYARD_T_B_frame_2294.jpg,1280,720,hand,778,380,992,560
CHESS_COURTYARD_T_B_frame_2294.jpg,1280,720,hand,592,264,707,367
CHESS_COURTYARD_T_B_frame_2294.jpg,1280,720,hand,181,219,341,338
CARDS_LIVINGROOM_S_H_frame_0096.jpg,1280,720,hand,359,599,512,716
CARDS_LIVINGROOM_S_H_frame_0096.jpg,1280,720,hand,571,621,779,718
CARDS_LIVINGROOM_S_H_frame_0096.jpg,1280,720,hand,552,193,764,307
CARDS_LIVINGROOM_S_H_frame_0096.jpg,1280,720,hand,395,163,527,296
JENGA_OFFICE_B_S_frame_1723.jpg,1280,720,hand,427,408,761,718
JENGA_OFFICE_B_S_frame_1723.jpg,1280,720,hand,767,163,840,235
JENGA_OFFICE_S_B_frame_2078.jpg,1280,720,hand,667,431,689,493
JENGA_OFFICE_S_B_frame_2078.jpg,1280,720,hand,457,216,769,472
JENGA_COURTYARD_H_B_frame_1016.jpg,1280,720,hand,550,229,815,551
JENGA_LIVINGROOM_T_S_frame_0900.jpg,1280,720,hand,32,683,219,713
JENGA_LIVINGROOM_T_S_frame_0900.jpg,1280,720,hand,665,589,906,714
JENGA_LIVINGROOM_T_S_frame_0900.jpg,1280,720,hand,593,438,843,655
JENGA_LIVINGROOM_T_S_frame_0900.jpg,1280,720,hand,148,513,414,716
CARDS_OFFICE_S_B_frame_1522.jpg,1280,720,hand,606,355,733,485
CARDS_OFFICE_S_B_frame_1522.jpg,1280,720,hand,331,376,460,528
PUZZLE_OFFICE_T_S_frame_0273.jpg,1280,720,hand,103,327,396,587
PUZZLE_OFFICE_T_S_frame_0273.jpg,1280,720,hand,596,412,893,703
PUZZLE_OFFICE_T_S_frame_0273.jpg,1280,720,hand,639,95,789,237
PUZZLE_OFFICE_T_S_frame_0273.jpg,1280,720,hand,377,94,575,228
JENGA_OFFICE_S_B_frame_0627.jpg,1280,720,hand,242,560,544,719
JENGA_OFFICE_S_B_frame_0627.jpg,1280,720,hand,831,550,1136,714
JENGA_OFFICE_S_B_frame_0627.jpg,1280,720,hand,780,208,858,314
JENGA_OFFICE_S_B_frame_0627.jpg,1280,720,hand,573,225,632,307
JENGA_COURTYARD_S_T_frame_1216.jpg,1280,720,hand,584,673,761,718
JENGA_COURTYARD_S_T_frame_1216.jpg,1280,720,hand,532,185,662,361
JENGA_COURTYARD_S_T_frame_1216.jpg,1280,720,hand,184,237,403,432
CHESS_COURTYARD_T_B_frame_0810.jpg,1280,720,hand,1,576,241,718
CHESS_COURTYARD_T_B_frame_0810.jpg,1280,720,hand,156,572,514,717
CHESS_COURTYARD_T_B_frame_0810.jpg,1280,720,hand,627,161,783,293
CHESS_COURTYARD_T_B_frame_0810.jpg,1280,720,hand,340,117,515,246
CHESS_COURTYARD_S_H_frame_0864.jpg,1280,720,hand,527,120,688,239
CHESS_COURTYARD_S_H_frame_0864.jpg,1280,720,hand,298,66,523,216
JENGA_LIVINGROOM_S_T_frame_0003.jpg,1280,720,hand,173,627,455,718
JENGA_LIVINGROOM_S_T_frame_0003.jpg,1280,720,hand,639,663,838,718
JENGA_LIVINGROOM_S_T_frame_0003.jpg,1280,720,hand,662,339,847,474
JENGA_LIVINGROOM_S_T_frame_0003.jpg,1280,720,hand,279,309,469,464
PUZZLE_COURTYARD_B_S_frame_0681.jpg,1280,720,hand,652,601,1009,719
PUZZLE_COURTYARD_B_S_frame_0681.jpg,1280,720,hand,450,250,656,368
PUZZLE_COURTYARD_B_S_frame_0681.jpg,1280,720,hand,233,197,406,375
JENGA_COURTYARD_S_T_frame_0617.jpg,1280,720,hand,653,371,762,512
JENGA_COURTYARD_S_T_frame_0617.jpg,1280,720,hand,416,466,478,589
PUZZLE_COURTYARD_T_H_frame_1602.jpg,1280,720,hand,563,464,974,718
PUZZLE_COURTYARD_T_H_frame_1602.jpg,1280,720,hand,1,82,147,341
CARDS_LIVINGROOM_T_B_frame_1784.jpg,1280,720,hand,606,360,841,503
CARDS_LIVINGROOM_T_B_frame_1784.jpg,1280,720,hand,320,307,567,505
CHESS_COURTYARD_B_T_frame_0663.jpg,1280,720,hand,719,351,864,458
CHESS_COURTYARD_B_T_frame_0663.jpg,1280,720,hand,573,332,730,440
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,4,532,188,710
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,607,670,828,717
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,755,101,917,256
PUZZLE_LIVINGROOM_H_S_frame_0513.jpg,1280,720,hand,212,123,437,344
PUZZLE_LIVINGROOM_H_S_frame_1837.jpg,1280,720,hand,648,640,956,717
PUZZLE_LIVINGROOM_H_S_frame_1837.jpg,1280,720,hand,218,2,462,115
PUZZLE_LIVINGROOM_H_S_frame_1837.jpg,1280,720,hand,1,2,278,224
CARDS_COURTYARD_S_H_frame_0536.jpg,1280,720,hand,179,640,321,718
CARDS_COURTYARD_S_H_frame_0536.jpg,1280,720,hand,459,76,639,193
CARDS_COURTYARD_S_H_frame_0536.jpg,1280,720,hand,266,4,455,95
CHESS_COURTYARD_T_B_frame_0053.jpg,1280,720,hand,634,548,876,714
CHESS_COURTYARD_T_B_frame_0053.jpg,1280,720,hand,563,318,708,433
CHESS_COURTYARD_T_B_frame_0053.jpg,1280,720,hand,316,262,469,375
PUZZLE_LIVINGROOM_T_B_frame_0026.jpg,1280,720,hand,3,392,357,717
PUZZLE_LIVINGROOM_T_B_frame_0026.jpg,1280,720,hand,598,366,1025,718
PUZZLE_LIVINGROOM_T_B_frame_0026.jpg,1280,720,hand,645,198,895,332
PUZZLE_LIVINGROOM_T_B_frame_0026.jpg,1280,720,hand,138,197,315,375
CARDS_OFFICE_T_H_frame_1942.jpg,1280,720,hand,516,177,662,264
CARDS_OFFICE_T_H_frame_1942.jpg,1280,720,hand,372,151,497,257
CARDS_OFFICE_T_H_frame_2116.jpg,1280,720,hand,130,531,482,719
CARDS_OFFICE_T_H_frame_2116.jpg,1280,720,hand,588,344,993,662
CARDS_OFFICE_T_H_frame_2116.jpg,1280,720,hand,588,28,753,130
CARDS_OFFICE_T_H_frame_2116.jpg,1280,720,hand,414,5,577,62
PUZZLE_COURTYARD_B_S_frame_1496.jpg,1280,720,hand,652,570,929,719
PUZZLE_COURTYARD_B_S_frame_1496.jpg,1280,720,hand,265,270,496,438
PUZZLE_COURTYARD_B_S_frame_1496.jpg,1280,720,hand,108,260,262,453
CARDS_LIVINGROOM_S_H_frame_0322.jpg,1280,720,hand,395,697,459,716
CARDS_LIVINGROOM_S_H_frame_0322.jpg,1280,720,hand,571,638,813,716
CARDS_LIVINGROOM_S_H_frame_0322.jpg,1280,720,hand,512,222,741,322
CARDS_LIVINGROOM_S_H_frame_0322.jpg,1280,720,hand,304,212,499,328
CHESS_LIVINGROOM_S_B_frame_2015.jpg,1280,720,hand,148,665,286,717
CHESS_LIVINGROOM_S_B_frame_2015.jpg,1280,720,hand,945,576,1242,718
CHESS_LIVINGROOM_S_B_frame_2015.jpg,1280,720,hand,769,175,1002,322
CHESS_LIVINGROOM_S_B_frame_2015.jpg,1280,720,hand,534,172,766,304
PUZZLE_COURTYARD_T_H_frame_1724.jpg,1280,720,hand,26,614,385,718
PUZZLE_COURTYARD_T_H_frame_1724.jpg,1280,720,hand,448,411,785,718
PUZZLE_COURTYARD_T_H_frame_1724.jpg,1280,720,hand,188,63,495,364
PUZZLE_COURTYARD_T_H_frame_1724.jpg,1280,720,hand,1,195,69,324
PUZZLE_OFFICE_S_T_frame_0830.jpg,1280,720,hand,740,153,911,369
PUZZLE_OFFICE_S_T_frame_0830.jpg,1280,720,hand,461,93,585,272
CHESS_OFFICE_H_T_frame_0693.jpg,1280,720,hand,781,429,991,616
CHESS_OFFICE_H_T_frame_0693.jpg,1280,720,hand,590,265,755,365
CHESS_OFFICE_H_T_frame_0693.jpg,1280,720,hand,438,264,588,372
PUZZLE_OFFICE_B_H_frame_1660.jpg,1280,720,hand,573,395,1021,652
PUZZLE_OFFICE_B_H_frame_1660.jpg,1280,720,hand,141,53,363,227
PUZZLE_OFFICE_B_H_frame_1660.jpg,1280,720,hand,1,186,80,349
CHESS_OFFICE_T_H_frame_0029.jpg,1280,720,hand,621,320,782,402
CHESS_OFFICE_T_H_frame_0029.jpg,1280,720,hand,493,251,622,387
PUZZLE_COURTYARD_B_S_frame_2616.jpg,1280,720,hand,307,706,343,719
PUZZLE_COURTYARD_B_S_frame_2616.jpg,1280,720,hand,880,699,1008,719
PUZZLE_COURTYARD_B_S_frame_2616.jpg,1280,720,hand,716,341,880,517
PUZZLE_COURTYARD_B_S_frame_2616.jpg,1280,720,hand,381,302,542,466
JENGA_OFFICE_T_H_frame_0778.jpg,1280,720,hand,623,370,796,577
JENGA_OFFICE_T_H_frame_0778.jpg,1280,720,hand,176,383,345,582
CARDS_LIVINGROOM_S_H_frame_0414.jpg,1280,720,hand,393,705,455,718
CARDS_LIVINGROOM_S_H_frame_0414.jpg,1280,720,hand,516,659,707,718
CARDS_LIVINGROOM_S_H_frame_0414.jpg,1280,720,hand,537,235,749,343
CARDS_LIVINGROOM_S_H_frame_0414.jpg,1280,720,hand,461,381,624,530
CARDS_OFFICE_B_S_frame_0442.jpg,1280,720,hand,581,308,709,402
CARDS_OFFICE_B_S_frame_0442.jpg,1280,720,hand,466,300,572,392
CARDS_LIVINGROOM_H_S_frame_2443.jpg,1280,720,hand,351,651,485,719
CARDS_LIVINGROOM_H_S_frame_2443.jpg,1280,720,hand,694,523,1026,719
CARDS_LIVINGROOM_H_S_frame_2443.jpg,1280,720,hand,682,367,870,491
CARDS_LIVINGROOM_H_S_frame_2443.jpg,1280,720,hand,318,388,472,605
CHESS_LIVINGROOM_T_H_frame_0610.jpg,1280,720,hand,631,245,799,445
CHESS_LIVINGROOM_T_H_frame_0610.jpg,1280,720,hand,1,68,194,258
JENGA_OFFICE_S_B_frame_1891.jpg,1280,720,hand,674,390,772,525
JENGA_OFFICE_S_B_frame_1891.jpg,1280,720,hand,442,383,507,505
JENGA_COURTYARD_S_T_frame_0558.jpg,1280,720,hand,2,251,581,718
JENGA_COURTYARD_S_T_frame_0558.jpg,1280,720,hand,473,378,1052,713
JENGA_COURTYARD_S_T_frame_0558.jpg,1280,720,hand,403,494,472,584
PUZZLE_LIVINGROOM_S_H_frame_1250.jpg,1280,720,hand,465,566,836,718
PUZZLE_LIVINGROOM_S_H_frame_1250.jpg,1280,720,hand,1078,150,1277,309
CARDS_LIVINGROOM_S_H_frame_0719.jpg,1280,720,hand,238,638,508,718
CARDS_LIVINGROOM_S_H_frame_0719.jpg,1280,720,hand,518,659,741,718
CARDS_LIVINGROOM_S_H_frame_0719.jpg,1280,720,hand,677,237,868,352
CARDS_LIVINGROOM_S_H_frame_0719.jpg,1280,720,hand,440,237,614,360
CHESS_COURTYARD_S_H_frame_0106.jpg,1280,720,hand,629,519,1101,718
CHESS_COURTYARD_S_H_frame_0106.jpg,1280,720,hand,319,217,470,346
CHESS_COURTYARD_S_H_frame_0106.jpg,1280,720,hand,105,230,298,362
PUZZLE_OFFICE_T_S_frame_0766.jpg,1280,720,hand,83,471,463,705
PUZZLE_OFFICE_T_S_frame_0766.jpg,1280,720,hand,557,403,895,664
PUZZLE_OFFICE_T_S_frame_0766.jpg,1280,720,hand,788,25,936,135
PUZZLE_OFFICE_T_S_frame_0766.jpg,1280,720,hand,518,10,661,106
PUZZLE_COURTYARD_H_T_frame_1233.jpg,1280,720,hand,269,499,481,709
PUZZLE_COURTYARD_H_T_frame_1233.jpg,1280,720,hand,984,596,1237,716
PUZZLE_COURTYARD_H_T_frame_1233.jpg,1280,720,hand,791,316,976,439
PUZZLE_COURTYARD_H_T_frame_1233.jpg,1280,720,hand,547,288,670,424
JENGA_OFFICE_T_H_frame_0460.jpg,1280,720,hand,296,670,471,716
JENGA_OFFICE_T_H_frame_0460.jpg,1280,720,hand,487,678,637,718
JENGA_OFFICE_T_H_frame_0460.jpg,1280,720,hand,628,360,740,536
JENGA_OFFICE_T_H_frame_0460.jpg,1280,720,hand,588,323,651,441
JENGA_LIVINGROOM_B_H_frame_1548.jpg,1280,720,hand,96,464,465,717
JENGA_LIVINGROOM_B_H_frame_1548.jpg,1280,720,hand,928,429,1274,719
JENGA_LIVINGROOM_B_H_frame_1548.jpg,1280,720,hand,721,365,884,509
JENGA_LIVINGROOM_B_H_frame_1548.jpg,1280,720,hand,368,409,517,536
PUZZLE_OFFICE_S_T_frame_2254.jpg,1280,720,hand,573,382,860,718
PUZZLE_OFFICE_S_T_frame_2254.jpg,1280,720,hand,286,316,473,665
CHESS_LIVINGROOM_S_B_frame_0728.jpg,1280,720,hand,754,510,1062,716
CHESS_LIVINGROOM_S_B_frame_0728.jpg,1280,720,hand,569,243,719,374
CHESS_LIVINGROOM_S_B_frame_0728.jpg,1280,720,hand,321,208,639,460
JENGA_OFFICE_H_T_frame_2210.jpg,1280,720,hand,782,274,1078,631
JENGA_OFFICE_H_T_frame_2210.jpg,1280,720,hand,667,21,842,199
JENGA_OFFICE_H_T_frame_2210.jpg,1280,720,hand,284,422,456,607
PUZZLE_OFFICE_B_H_frame_2286.jpg,1280,720,hand,212,511,579,718
PUZZLE_OFFICE_B_H_frame_2286.jpg,1280,720,hand,1053,523,1278,715
PUZZLE_OFFICE_B_H_frame_2286.jpg,1280,720,hand,674,221,918,490
PUZZLE_OFFICE_B_H_frame_2286.jpg,1280,720,hand,433,196,586,431
CHESS_LIVINGROOM_T_H_frame_2211.jpg,1280,720,hand,396,61,923,374
CHESS_LIVINGROOM_T_H_frame_2211.jpg,1280,720,hand,744,327,847,377
PUZZLE_COURTYARD_T_H_frame_1605.jpg,1280,720,hand,548,413,942,718
PUZZLE_COURTYARD_T_H_frame_1605.jpg,1280,720,hand,1,38,175,299
CARDS_COURTYARD_S_H_frame_1441.jpg,1280,720,hand,310,667,541,718
CARDS_COURTYARD_S_H_frame_1441.jpg,1280,720,hand,575,680,749,718
CARDS_COURTYARD_S_H_frame_1441.jpg,1280,720,hand,683,159,840,292
CARDS_COURTYARD_S_H_frame_1441.jpg,1280,720,hand,395,229,537,398
CHESS_OFFICE_B_S_frame_0374.jpg,1280,720,hand,627,363,887,584
CHESS_OFFICE_B_S_frame_0374.jpg,1280,720,hand,693,281,886,358
CHESS_OFFICE_B_S_frame_0374.jpg,1280,720,hand,404,223,536,370
PUZZLE_OFFICE_B_H_frame_0342.jpg,1280,720,hand,996,644,1226,715
PUZZLE_OFFICE_B_H_frame_0342.jpg,1280,720,hand,507,133,649,296
PUZZLE_OFFICE_B_H_frame_0342.jpg,1280,720,hand,8,138,105,317
PUZZLE_OFFICE_T_S_frame_0082.jpg,1280,720,hand,187,411,518,698
PUZZLE_OFFICE_T_S_frame_0082.jpg,1280,720,hand,550,540,847,714
PUZZLE_OFFICE_T_S_frame_0082.jpg,1280,720,hand,371,180,587,318
